5000,10000,15000,20000,25000
0.835159,2.25328,2.52808,3.71169,4.59852
0.699171,1.44554,2.09866,2.99667,3.69262
1.55088,3.20179,5.12831,7.10551,8.97751
1.22123,2.55063,3.99263,5.49721,6.94083
