5000,10000,15000,20000,25000
148.306,587.922,1309.83,2333.4,3640.3
142.747,567.776,1279.07,2285.3,3564.32
146.771,583.423,1315.2,2347.29,3741.37
156.138,604.709,1435.84,2421.96,3625.45
